path,legacyTitle,pageType,contentCluster,metricWindow,windowStart,windowEnd,clicks90d,impressions90d,position90d,historicalClicksMaxKnown,urlEquityScore,businessPriorityScore,planningRecommendation,activeMigrationState,proposedFinalAction,activeRedirectTarget,survivorDecision,evidenceSource,reason
/รับซื้อเก้าอี้เกมมิ่ง/,UNKNOWN,MONEY_HUB,general_buyback,UNKNOWN,,,,,,,10,35,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Zero search equity thin duplicate post
/รับซื้อเครื่องกรองน้ำ/,รับซื้อเครื่องกรองน้ำ มือสอง ทุกรุ่น จ่ายสดทันที,MONEY_HUB,general_buyback,UNKNOWN,,,,,,,10,35,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเครื่องชงกาแฟ/,รับซื้อเครื่องชงกาแฟ มือสอง ทุกรุ่น จ่ายสดทันที,MONEY_HUB,general_buyback,UNKNOWN,,,,,,,10,35,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเครื่องซักผ้าอุ/,รับซื้อเครื่องซักผ้าอุบลราชธานี | รับซื้อเครื่องใช้ไฟฟ้ามือสอง รับถึงที่,OFF_TOPIC,off_topic,UNKNOWN,,,,,,,10,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/รับซื้อเครื่องบดกาแฟ/,UNKNOWN,MONEY_HUB,general_buyback,UNKNOWN,,,,,,,10,35,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Zero search equity thin duplicate post
/รับซื้อเครื่องฟอกอากาศ/,รับซื้อเครื่องฟอกอากาศ มือสอง ทุกรุ่น จ่ายสดทันที,MONEY_HUB,general_buyback,UNKNOWN,,,,,,,10,35,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเครื่องสำรองไฟ/,UNKNOWN,MONEY_HUB,general_buyback,UNKNOWN,,,,,,,10,35,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Zero search equity thin duplicate post
/รับซื้อเครื่องเกม-ใกล้ฉัน/,UNKNOWN,MONEY_HUB,general_buyback,UNKNOWN,,,,,,,30,35,C_301_CONSOLIDATE,ACTIVE_REDIRECT_301,MAINTAIN_ACTIVE_REDIRECT,/รับซื้อเครื่องเกม/,,NONE+redirects,Active migration redirect rule targeting /รับซื้อเครื่องเกม/
/รับซื้อเครื่องใช้ไฟฟ้า/,รับซื้อเครื่องใช้ไฟฟ้าอุบลราชธานี รับซื้อแอร์อุบลราชธานี,OFF_TOPIC,off_topic,UNKNOWN,,,,,,,10,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/รับซื้อเชียงคาน/,UNKNOWN,MONEY_HUB,general_buyback,UNKNOWN,,,,,,,10,35,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Zero search equity thin duplicate post
/รับซื้อเซกา/,UNKNOWN,MONEY_HUB,general_buyback,UNKNOWN,,,,,,,10,35,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Zero search equity thin duplicate post
/รับซื้อเดชอุดม/,UNKNOWN,MONEY_HUB,general_buyback,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,5,124,8.58,5,70,35,E_REVIEW,UNREGISTERED_OR_PRIVATE,OWNER_REVIEW_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Residual historical traffic (5 clicks) requiring explicit stakeholder decision
/รับซื้อเฟอร์นิเจอร์มือ/,รับซื้อเฟอร์นิเจอร์มือสอง | รับซื้อเฟอร์ สำนักงาน | รับประมูลเฟอร์นิเจอร์,OFF_TOPIC,off_topic,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,4,59,19.24,4,50,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/รับซื้อเมืองกาฬสินธุ์/,"รับซื้อ MacBook, iMac , iPhone , iPad เมืองกาฬสินธุ์ กาฬสินธุ์",MONEY_HUB,macbook,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเมืองขอนแก่น/,"รับซื้อ MacBook, iMac , iPhone , iPad เมืองขอนแก่น ขอนแก่น",LOCAL_MONEY,macbook,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,11,133,11.54,11,70,90,A_PRESERVE_REWRITE,HOLD_NOINDEX_200,PRESERVE_REWRITE_CONTENT,,,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+legacy-posts,High-equity historical IT search winner; keep exact public URL and rewrite content
/รับซื้อเมืองชัยภูมิ/,"รับซื้อ MacBook, iMac , iPhone , iPad เมืองชัยภูมิ ชัยภูมิ",MONEY_HUB,macbook,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเมืองนครพนม/,"รับซื้อ MacBook, iMac , iPhone , iPad เมืองนครพนม นครพนม",MONEY_HUB,macbook,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเมืองนครราชสีมา/,"รับซื้อ MacBook, iMac , iPhone , iPad เมืองนครราชสีมา นครราชสีมา",MONEY_HUB,macbook,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเมืองบึงกาฬ/,"รับซื้อ MacBook, iMac , iPhone , iPad เมืองบึงกาฬ บึงกาฬ",MONEY_HUB,macbook,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเมืองบุรีรัมย์/,"รับซื้อ MacBook, iMac , iPhone , iPad เมืองบุรีรัมย์ บุรีรัมย์",MONEY_HUB,macbook,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,3,190,7.95,3,60,85,E_REVIEW,HOLD_NOINDEX_200,OWNER_REVIEW_REQUIRED,,,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+legacy-posts,Residual historical traffic (3 clicks) requiring explicit stakeholder decision
/รับซื้อเมืองมหาสารคาม/,"รับซื้อ MacBook, iMac , iPhone , iPad เมืองมหาสารคาม มหาสารคาม",LOCAL_MONEY,macbook,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเมืองมุกดาหาร/,"รับซื้อ MacBook, iMac , iPhone , iPad เมืองมุกดาหาร มุกดาหาร",MONEY_HUB,macbook,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเมืองยโสธร/,"รับซื้อ MacBook, iMac , iPhone , iPad เมืองยโสธร ยโสธร",MONEY_HUB,macbook,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเมืองร้อยเอ็ด/,"รับซื้อ MacBook, iMac , iPhone , iPad เมืองร้อยเอ็ด ร้อยเอ็ด",MONEY_HUB,macbook,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเมืองศรีสะเกษ/,"รับซื้อ MacBook, iMac , iPhone , iPad เมืองศรีสะเกษ ศรีสะเกษ",MONEY_HUB,macbook,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,9,183,8.74,9,70,85,A_PRESERVE_REWRITE,HOLD_NOINDEX_200,PRESERVE_REWRITE_CONTENT,,,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+legacy-posts,High-equity historical IT search winner; keep exact public URL and rewrite content
/รับซื้อเมืองสกลนคร/,"รับซื้อ MacBook, iMac , iPhone , iPad เมืองสกลนคร สกลนคร",MONEY_HUB,macbook,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเมืองสุรินทร์/,"รับซื้อ MacBook, iMac , iPhone , iPad เมืองสุรินทร์ สุรินทร์",MONEY_HUB,macbook,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเมืองหนองคาย/,"รับซื้อ MacBook, iMac , iPhone , iPad เมืองหนองคาย หนองคาย",MONEY_HUB,macbook,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเมืองหนองบัวลำภ/,"รับซื้อ MacBook, iMac , iPhone , iPad เมืองหนองบัวลำภู หนองบัวลำภู",MONEY_HUB,macbook,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเมืองอำนาจเจริญ/,"รับซื้อ MacBook, iMac , iPhone , iPad เมืองอำนาจเจริญ อำนาจเจริญ",MONEY_HUB,macbook,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเมืองอุดรธานี/,"รับซื้อ MacBook, iMac , iPhone , iPad เมืองอุดรธานี อุดรธานี",LOCAL_MONEY,macbook,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,6,64,9.84,6,70,85,A_PRESERVE_REWRITE,HOLD_NOINDEX_200,PRESERVE_REWRITE_CONTENT,,,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+legacy-posts,High-equity historical IT search winner; keep exact public URL and rewrite content
/รับซื้อเมืองอุบลราชธาน/,"รับซื้อ MacBook, iMac , iPhone , iPad เมืองอุบลราชธานี อุบลราชธานี",LOCAL_MONEY,macbook,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเมืองเลย/,"รับซื้อ MacBook, iMac , iPhone , iPad เมืองเลย เลย",MONEY_HUB,macbook,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเม้าส์/,UNKNOWN,MONEY_HUB,general_buyback,UNKNOWN,,,,,,,10,35,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Zero search equity thin duplicate post
/รับซื้อเรณูนคร/,UNKNOWN,MONEY_HUB,general_buyback,UNKNOWN,,,,,,,10,35,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Zero search equity thin duplicate post
/รับซื้อเลนส์-ขอนแก่น/,เปลี่ยนเลนส์เก่าเป็นเงินสดที่ขอนแก่น ตีราคาไว โอนเงินหน้างาน บริการรับถึงบ้าน,GUIDE,guide,UNKNOWN,,,,,,,10,75,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเลนส์-ชัยนาท/,หาร้านรับซื้อเลนส์ ชัยนาท? เราให้ราคาสูงสุด มีบริการ On-Site โอนไวหน้างาน,GUIDE,guide,UNKNOWN,,,,,,,10,75,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเลนส์-ตราด/,เปลี่ยนเลนส์เก่าเป็นเงินสดที่ตราด ตีราคาไว โอนเงินหน้างาน บริการรับถึงบ้าน,GUIDE,guide,UNKNOWN,,,,,,,10,75,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเลนส์-นครปฐม/,นครปฐม รับซื้อเลนส์ สู้ทุกราคา บริการรับถึงที่ จ่ายสด ไม่กดราคา ปลอดภัย 100%,GUIDE,guide,UNKNOWN,,,,,,,10,75,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเลนส์-นครสวรรค์/,เปลี่ยนเลนส์เก่าเป็นเงินสดที่นครสวรรค์ ตีราคาไว โอนเงินหน้างาน บริการรับถึงบ้าน,GUIDE,guide,UNKNOWN,,,,,,,10,75,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเลนส์-น่าน/,น่าน รับซื้อเลนส์ สู้ทุกราคา บริการรับถึงที่ จ่ายสด ไม่กดราคา ปลอดภัย 100%,GUIDE,guide,UNKNOWN,,,,,,,10,75,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเลนส์-พะเยา/,พะเยา รับซื้อเลนส์ สู้ทุกราคา บริการรับถึงที่ จ่ายสด ไม่กดราคา ปลอดภัย 100%,GUIDE,guide,UNKNOWN,,,,,,,10,75,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเลนส์-พิจิตร/,ขายเลนส์ด่วน พิจิตร ที่ไหนดี? WE BUY ให้ราคาสูง จ่ายเงินสดทันใจ รับถึงหน้าบ้าน,GUIDE,guide,UNKNOWN,,,,,,,10,75,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเลนส์-ภูเก็ต/,หาร้านรับซื้อเลนส์ ภูเก็ต? เราให้ราคาสูงสุด มีบริการ On-Site โอนไวหน้างาน,GUIDE,guide,UNKNOWN,,,,,,,10,75,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเลนส์-มหาสารคาม/,ด่วน! รับซื้อเลนส์มือสองในเขตมหาสารคาม เช็คราคาฟรี ได้เงินทันที สู้ทุกราคา,GUIDE,guide,UNKNOWN,,,,,,,10,75,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเลนส์-มุกดาหาร/,หาร้านรับซื้อเลนส์ มุกดาหาร? เราให้ราคาสูงสุด มีบริการ On-Site โอนไวหน้างาน,GUIDE,guide,UNKNOWN,,,,,,,10,75,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเลนส์-ยะลา/,รับซื้อเลนส์ ยะลา ด่วนที่สุด ให้ราคาสูง รับถึงที่ จ่ายเงินสด 100%,GUIDE,guide,UNKNOWN,,,,,,,10,75,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเลนส์-ยโสธร/,ยโสธร รับซื้อเลนส์ สู้ทุกราคา บริการรับถึงที่ จ่ายสด ไม่กดราคา ปลอดภัย 100%,GUIDE,guide,UNKNOWN,,,,,,,10,75,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเลนส์-ระนอง/,ด่วน! รับซื้อเลนส์มือสองในเขตระนอง เช็คราคาฟรี ได้เงินทันที สู้ทุกราคา,GUIDE,guide,UNKNOWN,,,,,,,10,75,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเลนส์-ระยอง/,เปลี่ยนเลนส์เก่าเป็นเงินสดที่ระยอง ตีราคาไว โอนเงินหน้างาน บริการรับถึงบ้าน,GUIDE,guide,UNKNOWN,,,,,,,10,75,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเลนส์-ร้อยเอ็ด/,ด่วน! รับซื้อเลนส์มือสองในเขตร้อยเอ็ด เช็คราคาฟรี ได้เงินทันที สู้ทุกราคา,GUIDE,guide,UNKNOWN,,,,,,,10,75,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเลนส์-ลำพูน/,ขายเลนส์ด่วน ลำพูน ที่ไหนดี? WE BUY ให้ราคาสูง จ่ายเงินสดทันใจ รับถึงหน้าบ้าน,GUIDE,guide,UNKNOWN,,,,,,,10,75,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเลนส์-สกลนคร/,ด่วน! รับซื้อเลนส์มือสองในเขตสกลนคร เช็คราคาฟรี ได้เงินทันที สู้ทุกราคา,GUIDE,guide,UNKNOWN,,,,,,,10,75,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเลนส์-สงขลา/,เปลี่ยนเลนส์เก่าเป็นเงินสดที่สงขลา ตีราคาไว โอนเงินหน้างาน บริการรับถึงบ้าน,GUIDE,guide,UNKNOWN,,,,,,,10,75,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเลนส์-สตูล/,รับซื้อเลนส์ สตูล ด่วนที่สุด ให้ราคาสูง รับถึงที่ จ่ายเงินสด 100%,GUIDE,guide,UNKNOWN,,,,,,,10,75,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเลนส์-สมุทรปราการ/,สมุทรปราการ รับซื้อเลนส์ สู้ทุกราคา บริการรับถึงที่ จ่ายสด ไม่กดราคา ปลอดภัย 100%,GUIDE,guide,UNKNOWN,,,,,,,10,75,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเลนส์-สมุทรสงคราม/,หาร้านรับซื้อเลนส์ สมุทรสงคราม? เราให้ราคาสูงสุด มีบริการ On-Site โอนไวหน้างาน,GUIDE,guide,UNKNOWN,,,,,,,10,75,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเลนส์-สระแก้ว/,ด่วน! รับซื้อเลนส์มือสองในเขตสระแก้ว เช็คราคาฟรี ได้เงินทันที สู้ทุกราคา,GUIDE,guide,UNKNOWN,,,,,,,10,75,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเลนส์-สิงห์บุรี/,ขายเลนส์ด่วน สิงห์บุรี ที่ไหนดี? WE BUY ให้ราคาสูง จ่ายเงินสดทันใจ รับถึงหน้าบ้าน,GUIDE,guide,UNKNOWN,,,,,,,10,75,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเลนส์-สุพรรณบุรี/,เปลี่ยนเลนส์เก่าเป็นเงินสดที่สุพรรณบุรี ตีราคาไว โอนเงินหน้างาน บริการรับถึงบ้าน,GUIDE,guide,UNKNOWN,,,,,,,10,75,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเลนส์-สุรินทร์/,รับซื้อเลนส์ สุรินทร์ ด่วนที่สุด ให้ราคาสูง รับถึงที่ จ่ายเงินสด 100%,GUIDE,guide,UNKNOWN,,,,,,,10,75,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเลนส์-สุโขทัย/,สุโขทัย รับซื้อเลนส์ สู้ทุกราคา บริการรับถึงที่ จ่ายสด ไม่กดราคา ปลอดภัย 100%,GUIDE,guide,UNKNOWN,,,,,,,10,75,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเลนส์-หนองคาย/,ขายเลนส์ด่วน หนองคาย ที่ไหนดี? WE BUY ให้ราคาสูง จ่ายเงินสดทันใจ รับถึงหน้าบ้าน,GUIDE,guide,UNKNOWN,,,,,,,10,75,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเลนส์-เชียงใหม่/,ขายเลนส์ด่วน เชียงใหม่ ที่ไหนดี? WE BUY ให้ราคาสูง จ่ายเงินสดทันใจ รับถึงหน้าบ้าน,GUIDE,guide,UNKNOWN,,,,,,,10,75,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเลนส์-เพชรบูรณ์/,เปลี่ยนเลนส์เก่าเป็นเงินสดที่เพชรบูรณ์ ตีราคาไว โอนเงินหน้างาน บริการรับถึงบ้าน,GUIDE,guide,UNKNOWN,,,,,,,10,75,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเลนส์-แพร่/,แพร่ รับซื้อเลนส์ สู้ทุกราคา บริการรับถึงที่ จ่ายสด ไม่กดราคา ปลอดภัย 100%,GUIDE,guide,UNKNOWN,,,,,,,10,75,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อเหรียญญี่ปุ่น-รั/,UNKNOWN,MONEY_HUB,general_buyback,UNKNOWN,,,,,,,10,35,D_RETIRE,GONE_410,MAINTAIN_GONE_410,,,NONE+gone-paths.ts,Authoritative runtime GONE 410 route
/รับซื้อเหล้า-100-pipers/,UNKNOWN,OFF_TOPIC,off_topic,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,1,19,31.95,1,50,0,D_RETIRE,GONE_410,MAINTAIN_GONE_410,,,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+gone-paths.ts,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/รับซื้อเหล้า-black-label/,UNKNOWN,OFF_TOPIC,off_topic,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,1,28,11.93,1,50,0,D_RETIRE,GONE_410,MAINTAIN_GONE_410,,,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+gone-paths.ts,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/รับซื้อเหล้า-blue-label/,UNKNOWN,OFF_TOPIC,off_topic,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,3,23,18.96,3,50,0,D_RETIRE,GONE_410,MAINTAIN_GONE_410,,,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+gone-paths.ts,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/รับซื้อเหล้า-jack-danails/,UNKNOWN,OFF_TOPIC,off_topic,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,12,12.33,0,20,0,D_RETIRE,GONE_410,MAINTAIN_GONE_410,,,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+gone-paths.ts,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/รับซื้อเหล้า-jameson/,UNKNOWN,OFF_TOPIC,off_topic,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,5,21,29.10,5,60,0,D_RETIRE,GONE_410,MAINTAIN_GONE_410,,,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+gone-paths.ts,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/รับซื้อเหล้า-อำเภอก%/,UNKNOWN,OFF_TOPIC,off_topic,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/รับซื้อเหล้า-อำเภอกระทุ/,UNKNOWN,OFF_TOPIC,off_topic,UNKNOWN,,,,,,,10,0,D_RETIRE,GONE_410,MAINTAIN_GONE_410,,,NONE+gone-paths.ts,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
